date,open_price,close_price,high_price,low_price,avg_price,price_change_pct
2025-04-21,86951.23393622616,86951.23393622616,86951.23393622616,86951.23393622616,86951.23393622616,-0.45151556687612615
2025-04-21,87029.4162966705,87029.4162966705,87029.4162966705,87029.4162966705,87029.4162966705,0.08991518222927208
2025-04-21,87170.64212179757,87170.64212179757,87170.64212179757,87170.64212179757,87170.64212179757,0.16227366692389555
2025-04-21,88183.22734480911,88183.22734480911,88183.22734480911,88183.22734480911,88183.22734480911,1.1616126695461526
2025-04-21,88053.972667927,88053.972667927,88053.972667927,88053.972667927,88053.972667927,-0.14657512632954006
2025-04-21,87263.62426688836,87263.62426688836,87263.62426688836,87263.62426688836,87263.62426688836,-0.8975726785425464
2025-04-21,86906.81060010106,86906.81060010106,86906.81060010106,86906.81060010106,86906.81060010106,-0.4088916427491207
2025-04-21,86872.88362183892,86872.88362183892,86872.88362183892,86872.88362183892,86872.88362183892,-0.039038342366803924
2025-04-21,87267.08133220796,87267.08133220796,87267.08133220796,87267.08133220796,87267.08133220796,0.45376381436237345
2025-04-21,87240.99623910723,87240.99623910723,87240.99623910723,87240.99623910723,87240.99623910723,-0.02989110292508368
2025-04-21,87133.19844863031,87133.19844863031,87133.19844863031,87133.19844863031,87133.19844863031,-0.12356322729450975
2025-04-21,87118.9841439109,87118.9841439109,87118.9841439109,87118.9841439109,87118.9841439109,-0.01631330534456188
2025-04-22,87530.85023993472,87530.85023993472,87530.85023993472,87530.85023993472,87530.85023993472,0.4727627394546463
2025-04-22,87561.47787989446,87561.47787989446,87561.47787989446,87561.47787989446,87561.47787989446,0.034990680286761666
2025-04-22,88427.93464457903,88427.93464457903,88427.93464457903,88427.93464457903,88427.93464457903,0.9895410466610244
2025-04-22,88134.56104399524,88134.56104399524,88134.56104399524,88134.56104399524,88134.56104399524,-0.3317657500007787
2025-04-22,88206.8971608964,88206.8971608964,88206.8971608964,88206.8971608964,88206.8971608964,0.08207463229441547
2025-04-22,88097.16160628853,88097.16160628853,88097.16160628853,88097.16160628853,88097.16160628853,-0.12440700006453032
2025-04-22,88353.8950523597,88353.8950523597,88353.8950523597,88353.8950523597,88353.8950523597,0.2914207919870737
2025-04-22,88198.71827387622,88198.71827387622,88198.71827387622,88198.71827387622,88198.71827387622,-0.17563094235010235
2025-04-22,88439.4111997744,88439.4111997744,88439.4111997744,88439.4111997744,88439.4111997744,0.27289843957911675
2025-04-22,88443.79494014631,88443.79494014631,88443.79494014631,88443.79494014631,88443.79494014631,0.0049567724529575585
2025-04-22,88523.46935894903,88523.46935894903,88523.46935894903,88523.46935894903,88523.46935894903,0.09008480341288205
2025-04-22,88555.86571149474,88555.86571149474,88555.86571149474,88555.86571149474,88555.86571149474,0.03659634307184856
2025-04-22,88615.97002846011,88615.97002846011,88615.97002846011,88615.97002846011,88615.97002846011,0.0678716384086675
2025-04-22,88978.81535347943,88978.81535347943,88978.81535347943,88978.81535347943,88978.81535347943,0.4094581652751561
2025-04-22,90194.6121299601,90194.6121299601,90194.6121299601,90194.6121299601,90194.6121299601,1.3663890350200436
2025-04-22,90772.12442241653,90772.12442241653,90772.12442241653,90772.12442241653,90772.12442241653,0.6402957768966155
2025-04-22,90907.45862548235,90907.45862548235,90907.45862548235,90907.45862548235,90907.45862548235,0.14909225043144847
2025-04-22,90772.46208096718,90772.46208096718,90772.46208096718,90772.46208096718,90772.46208096718,-0.14849886528159884
2025-04-22,91486.13734433235,91486.13734433235,91486.13734433235,91486.13734433235,91486.13734433235,0.7862244198340695
2025-04-22,91502.62798566568,91502.62798566568,91502.62798566568,91502.62798566568,91502.62798566568,0.018025289745549067
2025-04-22,91443.57232155654,91443.57232155654,91443.57232155654,91443.57232155654,91443.57232155654,-0.06453985574970122
2025-04-22,91181.31706325726,91181.31706325726,91181.31706325726,91181.31706325726,91181.31706325726,-0.28679463371911185
2025-04-22,92780.03301369656,92780.03301369656,92780.03301369656,92780.03301369656,92780.03301369656,1.7533371988147417
2025-04-22,92890.82073039186,92890.82073039186,92890.82073039186,92890.82073039186,92890.82073039186,0.11940900762446027
2025-04-23,93518.26130183092,93518.26130183092,93518.26130183092,93518.26130183092,93518.26130183092,0.6754602516217956
2025-04-23,92980.77660341187,92980.77660341187,92980.77660341187,92980.77660341187,92980.77660341187,-0.5747376939401305
2025-04-23,92765.40196195075,92765.40196195075,92765.40196195075,92765.40196195075,92765.40196195075,-0.2316335153660365
2025-04-23,92861.56559827678,92861.56559827678,92861.56559827678,92861.56559827678,92861.56559827678,0.1036632562272155
2025-04-23,93191.46336099145,93191.46336099145,93191.46336099145,93191.46336099145,93191.46336099145,0.35525759294412484
2025-04-23,93539.16589703153,93539.16589703153,93539.16589703153,93539.16589703153,93539.16589703153,0.373105565145182
2025-04-23,93533.65711519695,93533.65711519695,93533.65711519695,93533.65711519695,93533.65711519695,-0.0058892783378450275
2025-04-23,93680.63487801861,93680.63487801861,93680.63487801861,93680.63487801861,93680.63487801861,0.15713890310162792
2025-04-23,93966.3329099382,93966.3329099382,93966.3329099382,93966.3329099382,93966.3329099382,0.30497021320532447
2025-04-23,94294.96451438825,94294.96451438825,94294.96451438825,94294.96451438825,94294.96451438825,0.34973335052357335
2025-04-23,93845.59854642389,93845.59854642389,93845.59854642389,93845.59854642389,93845.59854642389,-0.47655351510927924
2025-04-23,93715.60255843068,93715.60255843068,93715.60255843068,93715.60255843068,93715.60255843068,-0.1385211347220583
2025-04-23,93491.06534555122,93491.06534555122,93491.06534555122,93491.06534555122,93491.06534555122,-0.23959426899000658
2025-04-23,93772.95768584043,93772.95768584043,93772.95768584043,93772.95768584043,93772.95768584043,0.30151794639126095
2025-04-23,93257.51177479739,93257.51177479739,93257.51177479739,93257.51177479739,93257.51177479739,-0.5496743664307857
2025-04-23,93028.64308888822,93028.64308888822,93028.64308888822,93028.64308888822,93028.64308888822,-0.2454158185796862
2025-04-23,93025.32634165006,93025.32634165006,93025.32634165006,93025.32634165006,93025.32634165006,-0.0035652968032540144
2025-04-23,93660.67063956453,93660.67063956453,93660.67063956453,93660.67063956453,93660.67063956453,0.68297991837305
2025-04-23,93871.60137754977,93871.60137754977,93871.60137754977,93871.60137754977,93871.60137754977,0.2252073752460726
2025-04-23,93702.96947748295,93702.96947748295,93702.96947748295,93702.96947748295,93702.96947748295,-0.17964101772226515
2025-04-23,93534.41629158678,93534.41629158678,93534.41629158678,93534.41629158678,93534.41629158678,-0.17988030351234752
2025-04-23,93720.32472543613,93720.32472543613,93720.32472543613,93720.32472543613,93720.32472543613,0.19875938849054364
2025-04-23,93457.78218613163,93457.78218613163,93457.78218613163,93457.78218613163,93457.78218613163,-0.2801340478425063
2025-04-23,93775.79949419561,93775.79949419561,93775.79949419561,93775.79949419561,93775.79949419561,0.34027910851834875
2025-04-24,93692.84058767844,93692.84058767844,93692.84058767844,93692.84058767844,93692.84058767844,-0.0884651551515847
2025-04-24,93433.21370990733,93433.21370990733,93433.21370990733,93433.21370990733,93433.21370990733,-0.27710428688321187
2025-04-24,93559.06623076717,93559.06623076717,93559.06623076717,93559.06623076717,93559.06623076717,0.13469784016055808
2025-04-24,93177.55820369317,93177.55820369317,93177.55820369317,93177.55820369317,93177.55820369317,-0.4077723757235807
2025-04-24,92791.86738499445,92791.86738499445,92791.86738499445,92791.86738499445,92791.86738499445,-0.41393102173333807
2025-04-24,92830.13674508072,92830.13674508072,92830.13674508072,92830.13674508072,92830.13674508072,0.04124214887011313
2025-04-24,92422.33360998418,92422.33360998418,92422.33360998418,92422.33360998418,92422.33360998418,-0.43930037097369423
2025-04-24,92481.314870863,92481.314870863,92481.314870863,92481.314870863,92481.314870863,0.06381710845748678
2025-04-24,92215.58688600673,92215.58688600673,92215.58688600673,92215.58688600673,92215.58688600673,-0.2873315385138353
2025-04-24,91979.55746381238,91979.55746381238,91979.55746381238,91979.55746381238,91979.55746381238,-0.2559539337814054
2025-04-24,92439.36671109166,92439.36671109166,92439.36671109166,92439.36671109166,92439.36671109166,0.4999037394370909
2025-04-24,92612.10443532834,92612.10443532834,92612.10443532834,92612.10443532834,92612.10443532834,0.18686597537664884
2025-04-24,92619.17159627969,92619.17159627969,92619.17159627969,92619.17159627969,92619.17159627969,0.007630925778490116
2025-04-24,92758.39429904126,92758.39429904126,92758.39429904126,92758.39429904126,92758.39429904126,0.15031736989445932
2025-04-24,92792.50515530353,92792.50515530353,92792.50515530353,92792.50515530353,92792.50515530353,0.0367738753134228
2025-04-24,93148.31526966579,93148.31526966579,93148.31526966579,93148.31526966579,93148.31526966579,0.38344704000259355
2025-04-24,93263.62351695224,93263.62351695224,93263.62351695224,93263.62351695224,93263.62351695224,0.12378994397550525
2025-04-24,93440.4683204101,93440.4683204101,93440.4683204101,93440.4683204101,93440.4683204101,0.18961819923897227
2025-04-24,93008.71420843324,93008.71420843324,93008.71420843324,93008.71420843324,93008.71420843324,-0.4620633005566255
2025-04-24,93426.4096716433,93426.4096716433,93426.4096716433,93426.4096716433,93426.4096716433,0.44909282615603896
2025-04-24,93646.9616071421,93646.9616071421,93646.9616071421,93646.9616071421,93646.9616071421,0.23607022497595942
2025-04-24,93499.2338094935,93499.2338094935,93499.2338094935,93499.2338094935,93499.2338094935,-0.15774969642724512
2025-04-24,93368.35893682836,93368.35893682836,93368.35893682836,93368.35893682836,93368.35893682836,-0.1399742728713682
2025-04-24,93463.48432069764,93463.48432069764,93463.48432069764,93463.48432069764,93463.48432069764,0.10188182051442674
2025-04-25,93950.39664992713,93950.39664992713,93950.39664992713,93950.39664992713,93950.39664992713,0.5209653082895782
2025-04-25,93937.73291095014,93937.73291095014,93937.73291095014,93937.73291095014,93937.73291095014,-0.013479175637942653
2025-04-25,93724.29216200934,93724.29216200934,93724.29216200934,93724.29216200934,93724.29216200934,-0.22721513743911848
2025-04-25,93056.1298372759,93056.1298372759,93056.1298372759,93056.1298372759,93056.1298372759,-0.7129019695112371
2025-04-25,93340.28087687395,93340.28087687395,93340.28087687395,93340.28087687395,93340.28087687395,0.30535445660047067
2025-04-25,93109.0023842389,93109.0023842389,93109.0023842389,93109.0023842389,93109.0023842389,-0.24777994073118537
2025-04-25,93263.24896812698,93263.24896812698,93263.24896812698,93263.24896812698,93263.24896812698,0.16566237414028517
2025-04-25,93584.09278760613,93584.09278760613,93584.09278760613,93584.09278760613,93584.09278760613,0.34401956079055385
2025-04-25,93768.70443780805,93768.70443780805,93768.70443780805,93768.70443780805,93768.70443780805,0.1972681945220156
2025-04-25,93672.32266122216,93672.32266122216,93672.32266122216,93672.32266122216,93672.32266122216,-0.10278672096809549
2025-04-25,93826.3479104858,93826.3479104858,93826.3479104858,93826.3479104858,93826.3479104858,0.16442983891911123
